ADDRESS,POINTS
41 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
42 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
43 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
44 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
45 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
46 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
47 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
48 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
49 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
50 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
51 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
52 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
53 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
54 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
55 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
56 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
57 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
58 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
59 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
60 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
61 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
62 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
63 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
64 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
65 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
66 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
67 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
68 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
69 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
70 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
71 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
72 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
73 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
74 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
75 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
76 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
77 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
78 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
79 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
80 5400 DALHOUSIE DR NW,-6383.808 6927.093|-6392.525 6932.930|-6488.700 6788.855|-6487.441 6782.517|-6367.639 6702.312|-6364.835 6700.600|-6361.913 6699.110|-6358.873 6697.853|-6355.748 6696.852|-6353.623 6696.474|-6351.463 6696.530|-6349.351 6697.008|-6347.380 6697.886|-6344.598 6699.632|-6341.956 6701.589|-6339.481 6703.746|-6337.188 6706.104|-6333.099 6710.641|-6248.898 6836.769|-6265.333 6847.766|-6280.761 6858.096|-6297.196 6869.104|-6312.617 6879.434|-6320.844 6884.939|-6329.058 6890.432|-6336.769 6895.602|-6344.479 6900.762|-6360.669 6911.603|-6368.380 6916.763|-6376.090 6921.922
