ADDRESS,POINTS
903 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
904 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1001 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1002 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1003 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1004 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1005 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1006 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1007 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1206 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1205 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1204 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1203 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1202 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1201 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1105 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1104 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1103 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1102 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
1101 120 SILVERCREEK CL NW,-9324.331 7367.658|-9305.792 7397.392|-9292.419 7417.262|-9291.140 7419.586|-9290.273 7422.099|-9289.861 7424.712|-9289.910 7427.370|-9290.413 7429.972|-9291.364 7432.451|-9292.734 7434.731|-9294.474 7436.732|-9309.742 7451.488|-9447.797 7544.658|-9449.649 7545.692|-9451.655 7546.382|-9453.752 7546.715|-9455.878 7546.671|-9457.961 7546.270|-9459.939 7545.503|-9461.757 7544.413|-9463.357 7543.024|-9477.716 7528.123|-9506.621 7485.180|-9330.531 7366.335
5 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
7 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
9 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
11 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
13 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
15 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
17 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
19 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
23 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
25 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
27 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
29 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
31 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
33 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
6 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
8 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
10 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
12 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
14 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
16 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
22 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
24 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
26 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
28 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
30 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
32 SILVERGROVE CL NW,-9222.493 7610.485|-9229.603 7615.289|-9292.168 7522.330|-9313.258 7503.961|-9316.047 7499.824|-9267.890 7467.311|-9266.575 7466.610|-9265.149 7466.177|-9263.667 7466.032|-9262.185 7466.177|-9260.766 7466.599|-9259.452 7467.300|-9258.299 7468.245|-9257.348 7469.390|-9237.796 7498.434|-9179.642 7577.049|-9177.496 7580.129|-9188.974 7587.868|-9200.145 7595.407|-9211.323 7602.946
1 116 SILVER CREST DR NW,-8389.970 6185.200|-8393.038 6186.668|-8396.170 6187.980|-8399.365 6189.147|-8402.615 6190.148|-8405.908 6190.993|-8409.242 6191.672|-8412.605 6192.183|-8415.981 6192.539|-8419.379 6192.717|-8422.783 6192.739|-8426.180 6192.583|-8429.564 6192.261|-8432.926 6191.783|-8436.268 6191.127|-8439.567 6190.315|-8442.825 6189.348|-8515.721 6165.652|-8534.959 6159.403|-8538.797 6158.235|-8542.677 6157.212|-8546.598 6156.345|-8550.548 6155.644|-8554.518 6155.088|-8558.517 6154.688|-8562.523 6154.455|-8566.528 6154.366|-8579.719 6154.366|-8584.291 6149.796|-8584.298 6140.655|-8584.221 6137.197|-8583.990 6133.739|-8583.599 6130.303|-8583.047 6126.878|-8582.348 6123.487|-8581.488 6120.129|-8580.481 6116.815|-8579.321 6113.557|-8578.013 6110.344|-8576.566 6107.197|-8574.973 6104.128|-8573.239 6101.126|-8571.373 6098.201|-8569.373 6095.366|-8567.248 6092.630|-8565.004 6089.995|-8562.641 6087.460|-8560.160 6085.036|-8557.573 6082.734|-8554.889 6080.543|-8552.100 6078.475|-8549.227 6076.540|-8546.263 6074.739|-8543.222 6073.071|-8540.111 6071.548|-8536.930 6070.169|-8533.694 6068.935|-8530.401 6067.845|-8527.060 6066.900|-8523.683 6066.121|-8520.272 6065.488|-8516.840 6065.009|-8455.883 6058.038|-8407.208 6151.953|-8405.502 6155.233
2 116 SILVER CREST DR NW,-8389.970 6185.200|-8393.038 6186.668|-8396.170 6187.980|-8399.365 6189.147|-8402.615 6190.148|-8405.908 6190.993|-8409.242 6191.672|-8412.605 6192.183|-8415.981 6192.539|-8419.379 6192.717|-8422.783 6192.739|-8426.180 6192.583|-8429.564 6192.261|-8432.926 6191.783|-8436.268 6191.127|-8439.567 6190.315|-8442.825 6189.348|-8515.721 6165.652|-8534.959 6159.403|-8538.797 6158.235|-8542.677 6157.212|-8546.598 6156.345|-8550.548 6155.644|-8554.518 6155.088|-8558.517 6154.688|-8562.523 6154.455|-8566.528 6154.366|-8579.719 6154.366|-8584.291 6149.796|-8584.298 6140.655|-8584.221 6137.197|-8583.990 6133.739|-8583.599 6130.303|-8583.047 6126.878|-8582.348 6123.487|-8581.488 6120.129|-8580.481 6116.815|-8579.321 6113.557|-8578.013 6110.344|-8576.566 6107.197|-8574.973 6104.128|-8573.239 6101.126|-8571.373 6098.201|-8569.373 6095.366|-8567.248 6092.630|-8565.004 6089.995|-8562.641 6087.460|-8560.160 6085.036|-8557.573 6082.734|-8554.889 6080.543|-8552.100 6078.475|-8549.227 6076.540|-8546.263 6074.739|-8543.222 6073.071|-8540.111 6071.548|-8536.930 6070.169|-8533.694 6068.935|-8530.401 6067.845|-8527.060 6066.900|-8523.683 6066.121|-8520.272 6065.488|-8516.840 6065.009|-8455.883 6058.038|-8407.208 6151.953|-8405.502 6155.233
3 116 SILVER CREST DR NW,-8389.970 6185.200|-8393.038 6186.668|-8396.170 6187.980|-8399.365 6189.147|-8402.615 6190.148|-8405.908 6190.993|-8409.242 6191.672|-8412.605 6192.183|-8415.981 6192.539|-8419.379 6192.717|-8422.783 6192.739|-8426.180 6192.583|-8429.564 6192.261|-8432.926 6191.783|-8436.268 6191.127|-8439.567 6190.315|-8442.825 6189.348|-8515.721 6165.652|-8534.959 6159.403|-8538.797 6158.235|-8542.677 6157.212|-8546.598 6156.345|-8550.548 6155.644|-8554.518 6155.088|-8558.517 6154.688|-8562.523 6154.455|-8566.528 6154.366|-8579.719 6154.366|-8584.291 6149.796|-8584.298 6140.655|-8584.221 6137.197|-8583.990 6133.739|-8583.599 6130.303|-8583.047 6126.878|-8582.348 6123.487|-8581.488 6120.129|-8580.481 6116.815|-8579.321 6113.557|-8578.013 6110.344|-8576.566 6107.197|-8574.973 6104.128|-8573.239 6101.126|-8571.373 6098.201|-8569.373 6095.366|-8567.248 6092.630|-8565.004 6089.995|-8562.641 6087.460|-8560.160 6085.036|-8557.573 6082.734|-8554.889 6080.543|-8552.100 6078.475|-8549.227 6076.540|-8546.263 6074.739|-8543.222 6073.071|-8540.111 6071.548|-8536.930 6070.169|-8533.694 6068.935|-8530.401 6067.845|-8527.060 6066.900|-8523.683 6066.121|-8520.272 6065.488|-8516.840 6065.009|-8455.883 6058.038|-8407.208 6151.953|-8405.502 6155.233
