ADDRESS,POINTS
93S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
94S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
95S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
54V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
55V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
56V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
57V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
58V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
102S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
103S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
104S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
105S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
106S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
107S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
108S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
109S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
110S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
111S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
112S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
113S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
114S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
101S 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
225 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
33V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
34V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
35V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
36V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
37V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
38V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
39V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
40V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
41V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
42V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
43V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
44V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
45V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
46V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
47V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
48V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
49V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
50V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
51V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
52V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
53V 11642 VALLEY RIDGE PA NW,-12887.733 5611.923|-12943.958 5624.555|-12982.727 5622.387|-12994.688 5621.686|-12994.751 5562.041|-12986.439 5560.107|-12978.155 5558.050|-12969.907 5555.859|-12961.693 5553.535|-12953.514 5551.089|-12945.377 5548.509|-12937.275 5545.807|-12929.222 5542.983|-12927.908 5542.638|-12926.545 5542.538|-12925.195 5542.693|-12923.888 5543.083|-12922.679 5543.705|-12921.602 5544.539|-12920.694 5545.551|-12919.981 5546.708|-12892.424 5602.439
1 VALLEY WOODS WY NW,-13271.315 5597.513|-13270.798 5597.779|-13274.174 5601.104|-13277.418 5604.562|-13280.535 5608.132|-13283.513 5611.823|-13286.358 5615.615|-13289.057 5619.507|-13291.608 5623.510|-13294.013 5627.591|-13294.768 5628.703|-13295.712 5629.659|-13296.816 5630.426|-13298.040 5630.982|-13299.340 5631.316|-13300.682 5631.405|-13302.017 5631.260|-13303.303 5630.871|-13309.651 5628.336|-13292.391 5586.682
5 VALLEY WOODS WY NW,-13292.391 5586.682|-13309.651 5628.336|-13310.699 5627.924|-13321.059 5624.055|-13303.261 5581.100
9 VALLEY WOODS WY NW,-13303.261 5581.100|-13321.059 5624.055|-13326.400 5622.265|-13331.783 5620.597|-13317.606 5573.728
13 VALLEY WOODS WY NW,-13317.606 5573.728|-13331.783 5620.597|-13337.340 5619.007|-13342.939 5617.561|-13332.782 5572.227
17 VALLEY WOODS WY NW,-13332.782 5572.227|-13342.939 5617.561|-13348.553 5616.249|-13354.194 5615.059|-13347.749 5570.748
21 VALLEY WOODS WY NW,-13347.749 5570.748|-13354.194 5615.059|-13360.206 5613.958|-13366.246 5612.991|-13359.926 5569.547
33 VALLEY WOODS WY NW,-13403.540 5611.256|-13409.950 5612.079|-13416.304 5613.291|-13438.555 5571.493|-13425.937 5569.180
37 VALLEY WOODS WY NW,-13416.304 5613.291|-13422.372 5614.826|-13428.342 5616.694|-13451.173 5573.806|-13438.555 5571.493
41 VALLEY WOODS WY NW,-13428.342 5616.694|-13432.026 5618.050|-13439.862 5621.075|-13463.798 5576.130|-13451.173 5573.806
45 VALLEY WOODS WY NW,-13439.862 5621.075|-13451.348 5625.523|-13476.416 5578.443|-13463.798 5576.130
49 VALLEY WOODS WY NW,-13451.348 5625.523|-13462.833 5629.970|-13489.033 5580.756|-13476.416 5578.443
53 VALLEY WOODS WY NW,-13462.833 5629.970|-13474.318 5634.407|-13501.518 5583.313|-13500.645 5582.890|-13489.033 5580.756
57 VALLEY WOODS WY NW,-13474.318 5634.407|-13485.804 5638.855|-13512.500 5588.706|-13501.518 5583.313
61 VALLEY WOODS WY NW,-13485.804 5638.855|-13489.565 5640.312|-13497.254 5643.358|-13523.482 5594.110|-13512.500 5588.706
65 VALLEY WOODS WY NW,-13497.254 5643.358|-13508.565 5648.140|-13534.464 5599.503|-13523.482 5594.110
69 VALLEY WOODS WY NW,-13508.565 5648.140|-13519.722 5653.210|-13545.439 5604.896|-13534.464 5599.503
73 VALLEY WOODS WY NW,-13519.722 5653.210|-13530.725 5658.559|-13556.422 5610.289|-13545.439 5604.896
77 VALLEY WOODS WY NW,-13530.725 5658.559|-13541.574 5664.196|-13567.404 5615.682|-13556.422 5610.289
81 VALLEY WOODS WY NW,-13541.574 5664.196|-13551.612 5669.734|-13581.888 5622.798|-13567.404 5615.682
85 VALLEY WOODS WY NW,-13551.612 5669.734|-13561.357 5675.416|-13596.687 5631.449|-13594.645 5629.070|-13581.888 5622.798
