ADDRESS,POINTS
171 SKYVIEW BA NE,8008.166 12126.934|8008.173 12129.514|8008.243 12177.461|8008.285 12216.791|8008.040 12216.780|8007.082 12216.780|7933.990 12216.680|7922.015 12216.669|7920.987 12216.580|7919.988 12216.313|7919.044 12215.879|7918.198 12215.290|7916.101 12213.544|7915.185 12212.599|7914.500 12211.487|7914.081 12210.242|7913.934 12208.929|7913.927 12184.922|7913.906 12129.558|7913.906 12126.979|7998.183 12126.945
423V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
424V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
425V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
426V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
427V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
428V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
429V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
430V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
431V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
432V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
433V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
434V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
435V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
436V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
437V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
438V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
439V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
440V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
441V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
442V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
443V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
444V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
445V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
446V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
447V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
448V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
449V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
450V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
451V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
452V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
453V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
454V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
455V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
456V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
457V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
458V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
459V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
460V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
461V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
462V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
463V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
464V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
465V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
466V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
467V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
468V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
469V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
470V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
471V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
472V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
473V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
474V 4641 128 AV NE,8022.489 12935.099|8022.503 12973.773|7935.479 12973.806|7935.479 12979.666|7921.728 12979.677|7921.295 12976.853|7920.652 12974.073|7919.806 12971.360|7918.750 12968.702|7917.499 12966.145|7916.059 12963.676|7914.444 12961.330|7912.648 12959.106|7910.697 12957.027|7908.593 12955.103|7906.349 12953.335|7903.973 12951.745|7901.491 12950.333|7898.905 12949.121|7896.241 12948.098|7893.501 12947.275|7893.494 12935.143|7920.372 12935.132|7998.610 12935.099|8003.594 12935.099
