ADDRESS,POINTS
31 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
32 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
33 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
34 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
35 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
36 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
37 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
38 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
39 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
40 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
41 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
42 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
43 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
44 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
45 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
46 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
47 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
48 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
49 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
50 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
51 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
52 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
53 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
54 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
55 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
56 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
57 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
58 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
59 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
60 2323 OAKMOOR DR SW,-3123.994 -9453.154|-3125.197 -9453.321|-3131.803 -9454.122|-3138.437 -9454.622|-3145.085 -9454.833|-3151.740 -9454.744|-3219.316 -9452.276|-3220.840 -9452.298|-3222.350 -9452.476|-3223.839 -9452.810|-3225.286 -9453.288|-3226.684 -9453.899|-3228.006 -9454.656|-3229.250 -9455.545|-3230.396 -9456.546|-3231.438 -9457.658|-3232.361 -9458.881|-3233.165 -9460.182|-3233.829 -9461.550|-3234.346 -9462.984|-3234.723 -9464.463|-3234.954 -9465.975|-3235.031 -9467.499|-3235.129 -9609.072|-3234.947 -9611.196|-3234.395 -9613.253|-3233.500 -9615.188|-3232.284 -9616.922|-3230.781 -9618.435|-3229.033 -9619.647|-3227.111 -9620.547|-3225.056 -9621.092|-3204.741 -9624.606|-3123.323 -9624.283
1 2300 OAKMOOR DR SW,-3234.661 -9277.411|-3234.905 -9278.823|-3234.989 -9401.326|-3234.919 -9402.783|-3234.716 -9404.229|-3234.374 -9405.652|-3233.892 -9407.031|-3233.290 -9408.354|-3232.556 -9409.622|-3231.711 -9410.800|-3230.753 -9411.901|-3229.690 -9412.902|-3228.544 -9413.803|-3227.314 -9414.581|-3226.013 -9415.248|-3224.657 -9415.782|-3223.259 -9416.182|-3221.826 -9416.438|-3220.372 -9416.571|-3177.835 -9418.106|-3173.627 -9418.373|-3169.439 -9418.851|-3165.280 -9419.529|-3161.156 -9420.419|-3158.122 -9421.208|-3124.693 -9430.637|-3118.248 -9432.239|-3111.726 -9433.462|-3105.134 -9434.296|-3098.514 -9434.741|-3048.959 -9436.553|-3045.617 -9436.820|-3042.304 -9437.376|-3039.060 -9438.221|-3035.893 -9439.333|-3032.838 -9440.723|-3029.916 -9442.380|-3027.141 -9444.270|-3024.548 -9446.405|-3021.507 -9449.440|-2990.001 -9449.340|-2990.371 -9331.941|-3018.934 -9305.888|-3044.303 -9276.844|-3048.322 -9276.855|-3060.849 -9276.888|-3077.389 -9276.944|-3093.935 -9276.988|-3110.482 -9277.033|-3127.273 -9277.088|-3144.490 -9277.133|-3161.827 -9277.188|-3179.156 -9277.244|-3196.486 -9277.300|-3213.815 -9277.355
