ADDRESS,POINTS
57 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
55 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
53 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
312 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
310 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
308 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
306 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
304 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
302 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
71 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
338 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
336 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
334 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
332 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
330 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
328 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
326 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
348 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
346 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
344 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
342 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
340 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
337 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
339 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
341 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
343 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
345 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
347 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
349 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
327 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
329 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
331 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
333 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
335 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
315 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
317 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
319 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
321 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
323 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
325 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
301 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
303 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
305 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
307 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
309 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
311 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
313 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
119 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
117 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
115 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
113 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
111 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
109 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
95 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
214 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
212 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
210 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
208 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
206 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
204 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
202 GEORGIAN VI NE,8904.967 1337.235|8951.635 1565.095|8951.580 1685.419|8805.898 1685.375|8758.586 1685.353|8754.050 1680.794|8753.945 1357.472|8755.259 1355.148|8756.217 1352.646|8756.797 1350.033|8756.993 1347.365|8756.797 1344.707|8756.217 1342.094|8755.259 1339.592|8753.952 1337.257
1 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
2 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
3 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
4 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
5 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
6 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
7 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
8 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
9 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
10 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
11 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
12 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
13 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
14 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
15 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
16 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
17 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
18 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
19 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
20 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
21 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
22 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
23 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
24 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
25 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
26 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
27 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
28 6100 4 AV NE,9096.988 997.990|8900.234 1094.051|8862.891 1094.040|8862.975 868.715|9043.756 868.726|9048.307 873.296|9048.468 879.278|9048.971 885.238|9049.817 891.165|9050.991 897.036|9052.494 902.829|9054.319 908.534|9056.472 914.127|9058.932 919.575
