ADDRESS,POINTS
322 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
320 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
318 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
316 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
314 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
312 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
310 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
308 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
306 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
304 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
302 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
401 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
405 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
407 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
409 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
411 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
413 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
415 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
417 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
419 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
421 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
423 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
425 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
427 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
429 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
431 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
433 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
435 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
437 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
439 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
441 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
442 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
440 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
438 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
436 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
434 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
430 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
428 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
426 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
424 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
422 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
420 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
418 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
416 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
414 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
412 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
410 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
408 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
406 23 MILLRISE DR SW,-164.345 -14735.002|-83.507 -14717.789|-83.277 -14717.734|-94.629 -14664.116|-96.118 -14656.777|-98.579 -14645.112|-114.461 -14648.504|-119.872 -14622.840|-170.084 -14633.526|-171.867 -14634.048|-173.545 -14634.838|-175.083 -14635.883|-176.439 -14637.151|-177.585 -14638.619|-178.487 -14640.242|-179.130 -14641.988|-179.501 -14643.823|-179.577 -14645.679|-178.885 -14666.028|-173.405 -14692.048
