ADDRESS,POINTS
1104 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1106 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1108 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1110 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1112 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1201 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1205 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1207 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1209 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1214 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1202 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1204 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1206 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1208 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1210 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1212 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1401 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1403 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1405 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1407 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1409 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1411 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1413 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1414 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1402 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1404 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1406 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1408 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1410 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1412 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1501 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1505 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1507 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1509 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1511 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1514 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1502 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1504 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1506 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1508 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1510 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1512 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1601 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1703 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1605 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1607 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1609 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1611 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1713 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1614 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1602 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1604 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1606 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1608 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1610 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1612 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1701 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1705 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1707 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1709 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1711 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1714 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1702 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1704 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1706 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1708 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1710 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
1712 4944 DALTON DR NW,-5885.247 6025.079|-5809.568 5967.881|-5807.869 5970.416|-5807.366 5971.172|-5762.704 6038.056|-5730.967 6085.569|-5819.180 6144.636|-5830.700 6144.614
112 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
111 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
109 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
107 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
105 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
103 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
101 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
102 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
104 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
106 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
108 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
110 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
215 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
213 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
211 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
209 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
207 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
205 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
203 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
201 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
202 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
204 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
206 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
208 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
210 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
212 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
214 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
216 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
317 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
315 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
313 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
311 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
309 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
307 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
305 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
303 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
301 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
302 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
304 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
306 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
308 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
310 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
312 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
314 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
316 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
318 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
417 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
415 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
413 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
411 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
409 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
407 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
405 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
403 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
401 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
402 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
404 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
406 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
408 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
410 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
412 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
414 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
416 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
418 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
517 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
515 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
513 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
511 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
509 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
507 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
505 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
503 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
501 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
502 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
504 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
506 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
508 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
510 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
512 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
514 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
516 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
518 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
617 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
615 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
613 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
611 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
609 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
607 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
605 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
603 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
601 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
602 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
604 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
606 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
608 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
610 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
612 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
614 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
616 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
618 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
717 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
715 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
713 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
711 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
709 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
707 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
705 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
703 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
701 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
702 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
704 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
706 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
708 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
710 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
712 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
714 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
716 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
718 5204 DALTON DR NW,-5430.719 5828.987|-5516.646 5896.972|-5558.092 5844.365|-5472.165 5776.392
