ADDRESS,POINTS
205 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
204 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
303 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
302 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
301 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
306 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
305 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
304 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
403 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
402 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
401 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
406 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
405 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
404 3727 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
104 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
103 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
102 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
101 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
108 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
107 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
106 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
204 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
203 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
202 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
201 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
208 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
207 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
206 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
205 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
304 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
303 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
302 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
301 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
308 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
307 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
306 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
305 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
404 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
403 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
402 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
401 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
408 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
407 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
406 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
405 3717 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
104 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
103 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
102 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
101 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
108 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
107 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
106 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
204 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
203 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
202 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
201 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
208 3747 42 ST NW,-5555.890 4067.359|-5563.936 4082.893|-5566.851 4088.853|-5569.494 4094.936|-5571.864 4101.140|-5573.954 4107.434|-5575.764 4113.828|-5577.274 4120.277|-5578.505 4126.804|-5579.434 4133.376|-5580.154 4141.182|-5580.462 4149.021|-5580.350 4156.860|-5579.826 4164.677|-5578.889 4172.461|-5577.540 4180.189|-5575.785 4187.828|-5573.625 4195.367|-5567.984 4213.202|-5660.272 4200.371|-5640.168 4055.639
