ADDRESS,POINTS
117 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
117 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
219 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
219 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
220 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
220 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
221 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
221 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
222 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
222 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
223 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
223 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
224 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
224 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
225 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
225 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
201 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
201 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
202 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
202 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
203 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
203 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
217 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
217 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
218 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
218 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
319 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
319 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
320 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
320 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
321 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
321 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
322 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
322 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
323 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
323 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
324 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
324 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
325 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
325 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
301 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
301 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
302 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
302 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
303 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
303 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
317 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
317 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
318 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
318 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
419 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
419 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
420 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
420 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
421 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
421 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
422 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
422 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
423 400 AUBURN MEADOWS CM SE,8964.666 -17303.105|8964.323 -17274.750|8963.638 -17246.395|8962.617 -17218.052|8961.254 -17189.730|8930.426 -17189.742|8930.419 -17200.060|8929.007 -17200.060|8929.007 -17218.241|8929.846 -17218.241|8929.846 -17229.116|8935.061 -17229.116|8935.068 -17301.292|8947.497 -17301.292|8947.497 -17302.994
423 400 AUBURN MEADOWS CM SE,8948.385 -17248.519|8946.504 -17248.519|8946.504 -17248.330|8938.752 -17248.330|8938.780 -17212.848|8936.753 -17212.837|8936.767 -17197.536|8958.046 -17197.547|8958.046 -17202.974|8958.647 -17202.974|8958.647 -17206.532|8958.039 -17206.532|8958.039 -17212.859|8956.011 -17212.859|8955.984 -17247.630|8948.385 -17247.619
