ADDRESS,POINTS
16V 40 SIERRA MORENA ME SW,-7171.488 -3617.289|-7171.236 -3600.209|-7167.580 -3600.265|-7167.587 -3587.255|-7171.837 -3587.266|-7174.319 -3587.266|-7176.800 -3587.266|-7179.275 -3587.266|-7181.757 -3587.266|-7184.238 -3587.266|-7194.332 -3587.266|-7194.332 -3593.660|-7210.152 -3593.660|-7210.152 -3592.859|-7218.198 -3592.870|-7218.198 -3597.129|-7218.198 -3599.620|-7218.198 -3602.111|-7218.191 -3604.601|-7218.191 -3607.092|-7218.191 -3609.572|-7218.184 -3634.446|-7211.228 -3634.535|-7211.221 -3646.133|-7229.585 -3666.103|-7236.163 -3671.763|-7240.449 -3677.023|-7238.701 -3677.668|-7237.051 -3678.513|-7235.520 -3679.558|-7234.122 -3680.792|-7230.942 -3676.878|-7224.573 -3671.407|-7207.146 -3652.449|-7195.605 -3652.449|-7195.605 -3658.509|-7185.161 -3658.653|-7185.098 -3654.383|-7185.063 -3651.893|-7185.028 -3649.402|-7184.993 -3646.911|-7184.958 -3644.354|-7184.951 -3624.883|-7183.574 -3626.763|-7181.582 -3625.284|-7184.811 -3620.858|-7184.937 -3620.958|-7184.937 -3617.122
17V 40 SIERRA MORENA ME SW,-7171.488 -3617.289|-7171.236 -3600.209|-7167.580 -3600.265|-7167.587 -3587.255|-7171.837 -3587.266|-7174.319 -3587.266|-7176.800 -3587.266|-7179.275 -3587.266|-7181.757 -3587.266|-7184.238 -3587.266|-7194.332 -3587.266|-7194.332 -3593.660|-7210.152 -3593.660|-7210.152 -3592.859|-7218.198 -3592.870|-7218.198 -3597.129|-7218.198 -3599.620|-7218.198 -3602.111|-7218.191 -3604.601|-7218.191 -3607.092|-7218.191 -3609.572|-7218.184 -3634.446|-7211.228 -3634.535|-7211.221 -3646.133|-7229.585 -3666.103|-7236.163 -3671.763|-7240.449 -3677.023|-7238.701 -3677.668|-7237.051 -3678.513|-7235.520 -3679.558|-7234.122 -3680.792|-7230.942 -3676.878|-7224.573 -3671.407|-7207.146 -3652.449|-7195.605 -3652.449|-7195.605 -3658.509|-7185.161 -3658.653|-7185.098 -3654.383|-7185.063 -3651.893|-7185.028 -3649.402|-7184.993 -3646.911|-7184.958 -3644.354|-7184.951 -3624.883|-7183.574 -3626.763|-7181.582 -3625.284|-7184.811 -3620.858|-7184.937 -3620.958|-7184.937 -3617.122
18V 40 SIERRA MORENA ME SW,-7171.488 -3617.289|-7171.236 -3600.209|-7167.580 -3600.265|-7167.587 -3587.255|-7171.837 -3587.266|-7174.319 -3587.266|-7176.800 -3587.266|-7179.275 -3587.266|-7181.757 -3587.266|-7184.238 -3587.266|-7194.332 -3587.266|-7194.332 -3593.660|-7210.152 -3593.660|-7210.152 -3592.859|-7218.198 -3592.870|-7218.198 -3597.129|-7218.198 -3599.620|-7218.198 -3602.111|-7218.191 -3604.601|-7218.191 -3607.092|-7218.191 -3609.572|-7218.184 -3634.446|-7211.228 -3634.535|-7211.221 -3646.133|-7229.585 -3666.103|-7236.163 -3671.763|-7240.449 -3677.023|-7238.701 -3677.668|-7237.051 -3678.513|-7235.520 -3679.558|-7234.122 -3680.792|-7230.942 -3676.878|-7224.573 -3671.407|-7207.146 -3652.449|-7195.605 -3652.449|-7195.605 -3658.509|-7185.161 -3658.653|-7185.098 -3654.383|-7185.063 -3651.893|-7185.028 -3649.402|-7184.993 -3646.911|-7184.958 -3644.354|-7184.951 -3624.883|-7183.574 -3626.763|-7181.582 -3625.284|-7184.811 -3620.858|-7184.937 -3620.958|-7184.937 -3617.122
19V 40 SIERRA MORENA ME SW,-7171.488 -3617.289|-7171.236 -3600.209|-7167.580 -3600.265|-7167.587 -3587.255|-7171.837 -3587.266|-7174.319 -3587.266|-7176.800 -3587.266|-7179.275 -3587.266|-7181.757 -3587.266|-7184.238 -3587.266|-7194.332 -3587.266|-7194.332 -3593.660|-7210.152 -3593.660|-7210.152 -3592.859|-7218.198 -3592.870|-7218.198 -3597.129|-7218.198 -3599.620|-7218.198 -3602.111|-7218.191 -3604.601|-7218.191 -3607.092|-7218.191 -3609.572|-7218.184 -3634.446|-7211.228 -3634.535|-7211.221 -3646.133|-7229.585 -3666.103|-7236.163 -3671.763|-7240.449 -3677.023|-7238.701 -3677.668|-7237.051 -3678.513|-7235.520 -3679.558|-7234.122 -3680.792|-7230.942 -3676.878|-7224.573 -3671.407|-7207.146 -3652.449|-7195.605 -3652.449|-7195.605 -3658.509|-7185.161 -3658.653|-7185.098 -3654.383|-7185.063 -3651.893|-7185.028 -3649.402|-7184.993 -3646.911|-7184.958 -3644.354|-7184.951 -3624.883|-7183.574 -3626.763|-7181.582 -3625.284|-7184.811 -3620.858|-7184.937 -3620.958|-7184.937 -3617.122
109V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
110V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
111V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
71V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
112V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
113V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
114V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
115V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
116V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
117V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
118V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
119V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
120V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
121V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
122V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
123V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
124V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
125V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
126V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
127V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
128V 60 SIERRA MORENA LD SW,-8360.351 -3710.370|-8336.269 -3688.987|-8335.779 -3688.554|-8333.130 -3686.163|-8333.927 -3684.439|-8334.556 -3682.649|-8335.017 -3680.814|-8335.311 -3678.946|-8335.430 -3677.290|-8335.409 -3675.622|-8335.255 -3673.965|-8334.969 -3672.319|-8334.549 -3670.707|-8333.997 -3669.139|-8333.326 -3667.616|-8332.529 -3666.159|-8330.774 -3663.668|-8328.677 -3661.467|-8301.351 -3636.792|-8298.758 -3634.457|-8297.500 -3633.423|-8296.143 -3632.511|-8294.703 -3631.744|-8293.200 -3631.110|-8291.642 -3630.632|-8290.048 -3630.299|-8288.426 -3630.121|-8286.797 -3630.110|-8285.168 -3630.243|-8283.568 -3630.543|-8282.002 -3630.988|-8280.485 -3631.588|-8279.031 -3632.333|-8277.654 -3633.212|-8276.374 -3634.224|-8275.193 -3635.347|-8263.134 -3623.327|-8278.863 -3611.629|-8278.814 -3597.830|-8277.696 -3597.841|-8277.633 -3579.916|-8359.358 -3579.638|-8397.359 -3669.117|-8366.887 -3703.087
