ADDRESS,POINTS
31A 333 BRAXTON PL SW,-2239.077 -10808.087|-2234.491 -10807.998|-2234.652 -10723.123|-2236.861 -10724.035|-2239.189 -10724.579|-2241.412 -10724.724|-2243.635 -10724.535|-2245.802 -10724.023|-2247.878 -10723.201|-2249.807 -10722.089|-2251.555 -10720.699|-2253.086 -10719.075|-2254.358 -10717.241|-2255.344 -10715.239|-2256.036 -10713.115|-2256.406 -10710.914|-2256.455 -10708.679|-2256.176 -10706.466|-2255.574 -10704.309|-2254.666 -10702.274|-2253.470 -10700.383|-2388.163 -10700.595|-2387.170 -10702.096|-2386.352 -10703.697|-2385.737 -10705.387|-2385.318 -10707.133|-2385.115 -10708.923|-2385.115 -10710.725|-2385.339 -10712.515|-2385.765 -10714.261|-2386.394 -10715.940|-2387.219 -10717.541|-2388.226 -10719.031|-2389.400 -10720.398|-2390.728 -10721.599|-2392.189 -10722.656|-2393.762 -10723.512|-2395.433 -10724.190|-2397.166 -10724.657|-2398.942 -10724.924|-2400.732 -10724.969|-2402.521 -10724.813|-2404.283 -10724.435|-2405.981 -10723.857|-2407.603 -10723.078|-2409.120 -10722.122|-2410.511 -10720.988|-2411.763 -10719.687|-2412.853 -10718.264|-2413.762 -10716.707|-2414.489 -10715.061|-2415.013 -10713.338|-2415.328 -10711.570|-2415.433 -10709.779|-2442.430 -10709.846|-2442.416 -10799.625|-2442.409 -10807.864
32 333 BRAXTON PL SW,-2239.077 -10808.087|-2234.491 -10807.998|-2234.652 -10723.123|-2236.861 -10724.035|-2239.189 -10724.579|-2241.412 -10724.724|-2243.635 -10724.535|-2245.802 -10724.023|-2247.878 -10723.201|-2249.807 -10722.089|-2251.555 -10720.699|-2253.086 -10719.075|-2254.358 -10717.241|-2255.344 -10715.239|-2256.036 -10713.115|-2256.406 -10710.914|-2256.455 -10708.679|-2256.176 -10706.466|-2255.574 -10704.309|-2254.666 -10702.274|-2253.470 -10700.383|-2388.163 -10700.595|-2387.170 -10702.096|-2386.352 -10703.697|-2385.737 -10705.387|-2385.318 -10707.133|-2385.115 -10708.923|-2385.115 -10710.725|-2385.339 -10712.515|-2385.765 -10714.261|-2386.394 -10715.940|-2387.219 -10717.541|-2388.226 -10719.031|-2389.400 -10720.398|-2390.728 -10721.599|-2392.189 -10722.656|-2393.762 -10723.512|-2395.433 -10724.190|-2397.166 -10724.657|-2398.942 -10724.924|-2400.732 -10724.969|-2402.521 -10724.813|-2404.283 -10724.435|-2405.981 -10723.857|-2407.603 -10723.078|-2409.120 -10722.122|-2410.511 -10720.988|-2411.763 -10719.687|-2412.853 -10718.264|-2413.762 -10716.707|-2414.489 -10715.061|-2415.013 -10713.338|-2415.328 -10711.570|-2415.433 -10709.779|-2442.430 -10709.846|-2442.416 -10799.625|-2442.409 -10807.864
32A 333 BRAXTON PL SW,-2239.077 -10808.087|-2234.491 -10807.998|-2234.652 -10723.123|-2236.861 -10724.035|-2239.189 -10724.579|-2241.412 -10724.724|-2243.635 -10724.535|-2245.802 -10724.023|-2247.878 -10723.201|-2249.807 -10722.089|-2251.555 -10720.699|-2253.086 -10719.075|-2254.358 -10717.241|-2255.344 -10715.239|-2256.036 -10713.115|-2256.406 -10710.914|-2256.455 -10708.679|-2256.176 -10706.466|-2255.574 -10704.309|-2254.666 -10702.274|-2253.470 -10700.383|-2388.163 -10700.595|-2387.170 -10702.096|-2386.352 -10703.697|-2385.737 -10705.387|-2385.318 -10707.133|-2385.115 -10708.923|-2385.115 -10710.725|-2385.339 -10712.515|-2385.765 -10714.261|-2386.394 -10715.940|-2387.219 -10717.541|-2388.226 -10719.031|-2389.400 -10720.398|-2390.728 -10721.599|-2392.189 -10722.656|-2393.762 -10723.512|-2395.433 -10724.190|-2397.166 -10724.657|-2398.942 -10724.924|-2400.732 -10724.969|-2402.521 -10724.813|-2404.283 -10724.435|-2405.981 -10723.857|-2407.603 -10723.078|-2409.120 -10722.122|-2410.511 -10720.988|-2411.763 -10719.687|-2412.853 -10718.264|-2413.762 -10716.707|-2414.489 -10715.061|-2415.013 -10713.338|-2415.328 -10711.570|-2415.433 -10709.779|-2442.430 -10709.846|-2442.416 -10799.625|-2442.409 -10807.864
1 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
2 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
3 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
4 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
5 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
6 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
7 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
8 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
9 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
10 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
11 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
12 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
13 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
14 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
15 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
16 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
17 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
18 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
19 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
20 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
21 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
22 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
23 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
24 11407 BRANIFF RD SW,-2226.270 -10650.090|-2226.158 -10709.468|-2226.221 -10710.858|-2226.417 -10712.248|-2226.739 -10713.616|-2227.179 -10714.939|-2227.745 -10716.229|-2228.423 -10717.452|-2229.206 -10718.608|-2230.101 -10719.687|-2231.108 -10720.710|-2232.212 -10721.622|-2233.394 -10722.433|-2234.652 -10723.123|-2234.491 -10807.998|-2229.961 -10808.009|-2134.471 -10808.220|-2126.495 -10807.664|-2111.340 -10806.608|-2115.814 -10775.863|-2119.540 -10750.243|-2122.175 -10732.174|-2124.803 -10714.094|-2128.753 -10686.973|-2132.143 -10684.694|-2135.268 -10682.058|-2138.071 -10679.078|-2140.525 -10675.809|-2142.601 -10672.284|-2144.272 -10668.548|-2145.509 -10664.645|-2146.313 -10660.631|-2149.480 -10638.859|-2151.207 -10637.558|-2154.611 -10634.990|-2221.782 -10644.864
