ADDRESS,POINTS
132V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
132V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
133V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
133V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
134V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
134V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
135V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
135V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
136V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
136V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
137V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
137V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
138V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
138V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
139V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
139V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
140V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
140V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
141V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
141V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
142V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
142V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
143V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
143V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
144V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
144V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
145V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
145V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
146V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
146V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
147V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
147V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
148V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
148V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
149V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
149V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
150V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
150V 315 3 ST SE,1100.421 171.089|1100.931 167.375|1103.881 167.775|1104.028 166.730|1104.447 166.786|1104.741 164.662|1104.329 164.606|1104.454 163.650|1104.874 163.706|1105.608 158.368|1105.265 158.324|1105.405 157.368|1105.846 157.423|1105.734 158.268|1108.369 158.146|1108.194 154.232|1108.474 154.221|1108.208 148.283|1101.106 147.282|1101.274 146.037|1096.115 145.314|1095.954 146.459|1084.357 144.836|1084.518 143.691|1079.394 142.979|1079.240 144.069|1078.792 144.013|1078.841 143.668|1073.829 142.968|1073.745 143.557|1073.354 143.502|1073.431 142.923|1068.398 142.223|1068.314 142.801|1062.393 141.989|1059.666 161.815|1066.293 162.727|1066.356 162.271|1066.650 162.305|1066.587 162.772|1070.711 163.339|1070.523 164.729|1071.354 164.840|1071.292 165.296|1075.800 165.918|1075.717 166.563|1077.947 166.875|1078.016 166.341|1078.974 166.474|1078.904 167.008|1081.819 167.408|1081.700 168.276|1086.831 168.987|1086.929 168.287|1087.370 168.354|1087.279 169.054|1092.410 169.766|1092.508 169.065|1092.948 169.121|1092.815 170.122|1097.681 170.800|1097.751 170.277|1098.722 170.411|1098.659 170.855
151V 315 3 ST SE,1114.220 217.780|1083.909 219.159|1068.754 219.848|1046.021 220.882|1044.099 178.250|1044.043 177.338|1051.641 176.993|1057.408 176.738|1058.772 166.830|1062.749 137.897|1080.372 140.332|1110.949 144.558|1112.305 175.103
