ADDRESS,POINTS
1410 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
1408 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
1406 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
1404 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
1402 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
1401 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
1403 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2113 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2115 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2117 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2119 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2121 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2122 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2120 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2118 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2116 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
1110 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2114 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2112 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2110 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2108 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2106 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2104 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2102 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2101 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2211 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2213 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2215 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2217 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2219 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2221 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2222 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
2220 1140 TARADALE DR NE,9803.383 8340.892|9804.753 8340.869|9806.102 8341.092|9807.389 8341.548|9808.570 8342.237|9809.605 8343.138|9810.457 8344.194|9811.108 8345.395|9811.527 8346.696|9812.625 8351.233|9813.883 8355.725|9815.309 8360.162|9816.882 8364.554|9818.615 8368.879|9820.503 8373.149|9822.544 8377.341|9824.732 8381.455|9847.192 8421.986|9851.275 8429.703|9855.057 8437.553|9858.531 8445.559|9861.698 8453.688|9864.543 8461.927|9867.073 8470.278|9869.282 8478.707|9871.163 8487.224|9872.498 8495.308|9873.547 8503.436|9874.218 8506.928|9869.198 8506.939|9865.675 8506.939|9812.527 8506.983|9787.074 8507.006|9738.456 8470.812|9738.337 8343.560|9769.577 8343.527|9774.750 8343.449|9779.923 8343.238|9785.082 8342.871|9790.227 8342.370
