ADDRESS,POINTS
70 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
71 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
72 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
73 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
74 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
75 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
76 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
77 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
78 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
79 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
80 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
81 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
82 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
83 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
84 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
85 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
86 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
87 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
88 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
89 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
90 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
91 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
92 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
93 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
94 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
95 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
96 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
97 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
98 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
99 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
100 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
101 2519 38 ST NE,6469.981 2978.739|6469.981 2988.246|6470.086 2997.909|6470.415 3007.571|6470.967 3017.234|6471.743 3026.864|6472.735 3036.482|6473.952 3046.078|6475.392 3055.641|6477.048 3065.159|6477.181 3066.616|6477.034 3068.062|6476.622 3069.451|6475.944 3070.741|6475.042 3071.876|6473.938 3072.821|6472.672 3073.543|6471.295 3073.999|6465.955 3075.167|6460.579 3076.168|6455.182 3077.024|6449.765 3077.724|6444.326 3078.258|6438.873 3078.647|6433.414 3078.881|6427.947 3078.959|6313.262 3078.914|6310.619 3078.670|6308.054 3077.980|6305.649 3076.857|6303.475 3075.323|6301.608 3073.443|6300.092 3071.264|6298.973 3068.862|6298.295 3066.294|6294.611 3045.389|6294.618 2966.752|6296.317 2966.752|6296.303 2935.773|6314.128 2935.784|6330.668 2965.051|6408.220 2978.728
