ADDRESS,POINTS
241S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
242S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
243S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
244S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
245S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
246S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
247S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
248S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
249S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
250S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
251S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
252S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
253S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
254S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
255S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
256S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
257S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
258S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
259S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
260S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
261S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
262S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
263S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
264S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
265S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
266S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
267S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
268S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
269S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
270S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
271S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
272S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
273S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
274S MILLRISE PT SW,-176.026 -14104.327|-190.105 -14104.316|-190.133 -14131.336|-190.140 -14137.430|-235.641 -14137.419|-235.620 -14172.445|-235.613 -14192.549|-235.522 -14227.509|-235.592 -14233.647|-235.578 -14264.170|-231.104 -14268.662|-159.913 -14268.629|-152.930 -14268.640|-148.840 -14268.640|-148.749 -14225.707|-148.826 -14219.725|-152.986 -14219.714|-158.955 -14219.692|-176.159 -14219.647|-176.138 -14198.676|-176.131 -14192.493|-176.117 -14180.284|-176.089 -14158.079|-179.340 -14142.711|-176.068 -14142.022
3115 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3113 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3111 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3109 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3107 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3101 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3102 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3103 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3104 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3105 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3106 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3108 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
3110 MILLRISE PT SW,-148.840 -14268.640|-140.759 -14268.673|-138.977 -14268.718|-132.790 -14268.729|-102.479 -14268.640|-98.928 -14264.236|-114.049 -14192.438|-115.048 -14187.656|-116.272 -14181.774|-118.243 -14172.345|-131.511 -14108.775|-136.901 -14104.371|-167.351 -14104.338|-173.545 -14104.327|-176.026 -14104.327|-176.068 -14142.022|-179.340 -14142.711|-176.089 -14158.079|-176.117 -14180.284|-176.131 -14192.493|-176.138 -14198.676|-176.159 -14219.647|-158.955 -14219.692|-152.986 -14219.714|-148.826 -14219.725|-148.749 -14225.707
