ADDRESS,POINTS
226 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
228 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
315 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
317 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
319 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
321 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
323 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
325 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
327 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
102 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
104 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
106 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
108 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
110 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
112 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
114 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
116 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
118 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
120 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
122 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
201 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
203 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
205 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
207 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
209 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
211 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
213 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
215 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
217 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
219 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
222 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
220 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
218 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
216 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
214 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
212 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
210 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
208 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
206 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
204 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
202 7 WESTPARK CM SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
8350 9 AV SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
8354 9 AV SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
8358 9 AV SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
8362 9 AV SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
8366 9 AV SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
8370 9 AV SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
101 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
103 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
105 10 WESTPARK LI SW,-9652.240 1352.157|-9652.114 1307.379|-9588.578 1307.379|-9580.804 1307.379|-9580.902 1337.012|-9581.014 1376.709|-9581.077 1400.516|-9581.098 1405.764|-9623.831 1405.620|-9627.717 1405.608|-9642.481 1405.608|-9657.784 1405.620|-9661.363 1405.608|-9661.356 1401.617|-9649.073 1401.650|-9649.073 1401.350|-9642.873 1401.372|-9642.866 1398.837|-9637.630 1398.859|-9637.511 1355.093|-9642.915 1355.081|-9642.908 1352.491|-9647.668 1352.479|-9647.668 1352.168
