ADDRESS,POINTS
3911 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3913 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3915 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3917 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3919 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3927 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3929 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3931 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3933 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3935 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
3937 POINT MCKAY RD NW,-4918.422 1219.902|-4958.226 1219.868|-5039.399 1265.247|-5070.989 1295.581|-5073.107 1292.323|-5075.463 1289.232|-5078.042 1286.330|-5080.832 1283.628|-5083.816 1281.148|-5086.983 1278.891|-5090.304 1276.878|-5093.771 1275.121|-5092.107 1272.208|-5090.318 1269.384|-5088.409 1266.626|-5086.382 1263.957|-5084.243 1261.377|-5081.999 1258.887|-5079.643 1256.507|-5077.190 1254.228|-5093.121 1241.963|-5059.560 1203.167|-5066.152 1161.558|-5070.702 1150.683|-5082.418 1122.717|-5072.052 1095.308|-5034.387 1080.552|-4958.282 1069.244|-4936.331 1081.308|-4918.268 1081.331|-4918.275 1091.383|-4918.289 1101.435|-4918.296 1109.963|-4918.310 1121.539|-4918.324 1131.591|-4918.331 1141.643|-4886.419 1141.676|-4886.433 1153.852|-4918.345 1153.819|-4918.359 1163.871|-4918.373 1173.923|-4918.380 1183.975|-4918.394 1194.027|-4918.401 1204.079|-4918.415 1214.131
1 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
2 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
3 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
4 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
5 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
6 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
7 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
8 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
9 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
10 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
11 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
12 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
13 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
14 140 POINT DR NW,-5133.141 1494.842|-5229.337 1559.313|-5230.651 1560.014|-5232.078 1560.447|-5233.560 1560.603|-5235.041 1560.447|-5236.468 1560.014|-5237.782 1559.313|-5238.935 1558.368|-5239.879 1557.212|-5265.828 1518.316|-5267.512 1515.547|-5268.973 1512.645|-5270.197 1509.642|-5271.175 1506.551|-5271.902 1503.382|-5272.371 1500.180|-5272.573 1496.944|-5272.524 1493.697|-5272.210 1490.472|-5271.637 1487.281|-5270.812 1484.145|-5269.735 1481.076|-5268.421 1478.119|-5266.869 1475.272|-5265.087 1472.559|-5263.101 1469.990|-5246.275 1450.064|-5244.325 1447.851|-5242.277 1445.728|-5240.145 1443.682|-5237.929 1441.747|-5235.629 1439.901|-5233.245 1438.155|-5230.798 1436.521|-5228.275 1434.986|-5215.902 1427.814|-5212.679 1425.857|-5209.547 1423.744|-5206.513 1421.498|-5203.584 1419.107|-5200.767 1416.594|-5198.069 1413.959|-5195.482 1411.202|-5193.036 1408.333|-5190.708 1405.353|-5188.527 1402.273|-5186.479 1399.104|-5184.584 1395.834|-5182.837 1392.487|-5181.236 1389.074|-5179.796 1385.582|-5178.516 1382.024
