ADDRESS,POINTS
415V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
416V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
417V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
418V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
419V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
420V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
421V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
422V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
423V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
424V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
425V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
426V 15 ASPENMONT HT SW,-10038.051 -1027.014|-10009.335 -1007.155|-10011.299 -1004.931|-10013.123 -1002.585|-10016.856 -997.269|-10020.387 -991.821|-10023.700 -986.228|-10026.797 -980.524|-10029.670 -974.708|-10032.319 -968.781|-10034.738 -962.755|-10036.933 -956.639|-10038.883 -950.456|-10040.596 -944.185|-10042.064 -937.869|-10043.294 -931.487|-10044.280 -925.071|-10045.014 -918.621|-10045.503 -912.150|-10045.741 -905.656|-10053.165 -907.102|-10054.276 -900.997|-10063.581 -902.709|-10063.350 -903.955|-10068.956 -904.989|-10068.768 -906.023|-10070.879 -906.412|-10070.145 -910.404|-10078.030 -911.938|-10064.259 -983.214
10 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
12 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
14 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
16 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
18 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
20 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
22 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
24 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
26 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
28 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
106 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
105 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
104 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
103 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
102 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
101 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
123 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
122 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
121 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
120 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
119 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
118 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
117 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
116 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
115 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
114 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
113 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
112 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
110 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
109 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
108 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
107 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
206 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
205 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
204 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
203 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
202 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
201 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
223 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
222 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
221 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
220 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
219 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
218 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
217 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
216 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
215 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
214 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
213 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
212 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
210 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
209 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
208 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
207 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
306 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
305 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
304 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
303 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
302 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
301 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
324 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
323 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
322 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
321 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
320 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
319 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
318 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
317 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
496V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
497V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
498V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
499V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
500V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
501V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
502V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
503V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
504V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
505V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
506V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
507V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
508V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
509V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
510V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
511V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
512V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
513V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
514V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
515V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
516V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
517V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
518V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
519V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
520V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
521V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
522V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
523V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
524V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
525V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
526V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
527V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
528V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
529V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
530V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
531V 45 ASPENMONT HT SW,-9978.199 -972.629|-9953.390 -961.465|-9974.277 -914.774|-9979.255 -846.333|-10009.013 -848.513|-10003.414 -925.504|-9981.638 -974.174
