ADDRESS,POINTS
3105 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3103 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4303 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4301 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4202 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4204 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4206 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4208 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4207 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4205 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4203 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4201 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
97V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
96V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
95V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
94V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
93V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
92V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
82V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
81V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
80V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
79V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
78V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
77V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4302 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4304 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
140V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
139V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
138V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
137V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
136V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
135V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
134V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
133V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3302 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3304 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3306 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3308 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3310 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3312 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3314 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3316 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3202 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3204 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3206 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
3208 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
109V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
108V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
4305 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
107V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
156V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
157V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
158V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
159V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
160V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
161V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
162V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
163V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
164V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
147V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
110V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
111V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
112V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
113V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
114V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
115V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
116V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
117V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
118V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
119V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
120V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
121V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
122V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
123V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
124V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
125V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
126V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
127V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
128V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
129V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
130V 2280 68 ST NE,9644.049 2632.467|9584.588 2632.433|9584.595 2629.075|9580.604 2629.075|9580.611 2625.016|9564.295 2625.005|9564.337 2557.988|9588.824 2557.999|9588.796 2603.500|9618.918 2603.522|9618.939 2575.501|9644.084 2575.512
