ADDRESS,POINTS
220V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
221V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
222V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
223V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
224V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
225V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
226V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
227V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
228V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
229V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
230V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
231V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
232V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
233V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
234V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
235V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
236V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
237V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
238V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
239V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
240V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
241V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
242V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
243V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
244V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
245V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
246V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
247V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
248V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
249V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
250V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
251V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
252V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
253V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
254V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
255V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
256V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
257V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
258V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
259V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
260V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
261V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
262V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
263V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
264V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
265V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
266V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
267V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
268V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
269V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
270V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
271V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
272V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
273V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
274V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
275V 550 RIVERFRONT AV SE,1526.588 -53.858|1519.102 -51.757|1511.608 -49.655|1504.114 -47.554|1496.627 -45.452|1489.133 -43.350|1481.640 -41.249|1474.153 -39.136|1470.958 -38.247|1466.435 -41.527|1464.261 -90.041|1468.546 -94.745|1471.629 -94.878|1479.207 -95.223|1486.778 -95.568|1494.355 -95.912|1501.926 -96.246|1509.504 -96.591|1517.074 -96.935|1524.624 -97.280|1525.260 -83.247|1525.540 -77.065|1525.742 -72.561
