ADDRESS,POINTS
352 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
350 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
348 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
346 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
342 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
426 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
428 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
435 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
233V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
232V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
231V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
230V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
225V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
223V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
220V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
215V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
214V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
438 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
201V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
200V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
199V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
196V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
192V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
191V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
189V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
424 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
187V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
208V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
206V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
205V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
202V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
121 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
246 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
236 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
145 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
149 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
152 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
150 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
148 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
146 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
144 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
139 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
143 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
138 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
136 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
126 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
221V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
219V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
218V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
216V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
312 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
411 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
409 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
407 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
405 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
403 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
401 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
101 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
419 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
118 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
194V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
113 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
105 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
245 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
112 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
110 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
229V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
418 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
107 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
209V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
207V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
204V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
203V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
198V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
197V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
195V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
193V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
190V 1717 60 ST SE,8712.449 -1009.290|8712.463 -911.905|8547.076 -1077.864|8546.922 -1078.030|8647.564 -1091.196|8693.009 -1097.145|8693.218 -1092.830|8693.771 -1088.549|8694.672 -1084.324|8695.917 -1080.199|8697.035 -1076.451|8697.846 -1072.626|8698.328 -1068.746|8698.496 -1064.832|8698.503 -1009.279
