ADDRESS,POINTS
115 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
117 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
201 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
202 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
203 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
204 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
205 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
206 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
207 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
208 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
209 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
210 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
211 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
212 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
213 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
214 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
215 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
217 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
301 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
302 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
303 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
304 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
305 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
306 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
307 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
308 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
309 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
310 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
311 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
312 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
313 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
314 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
315 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
317 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
401 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
402 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
403 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
404 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
405 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
406 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
407 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
408 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
409 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
410 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
411 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
412 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
413 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
414 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
415 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
417 335 GARRY CR NE,1115.660 5393.003|1059.576 5392.981|979.143 5420.690|977.542 5421.068|975.893 5421.135|974.264 5420.879|972.719 5420.323|971.307 5419.478|970.083 5418.366|969.098 5417.054|968.385 5415.564|967.140 5412.829|965.512 5410.305|963.533 5408.048|961.241 5406.102|953.859 5400.742|952.412 5399.775|950.888 5398.918|949.308 5398.185|947.672 5397.584|945.994 5397.106|944.289 5396.772|942.555 5396.561|940.814 5396.494|937.773 5396.494|933.209 5391.935|933.209 5364.070|937.773 5359.500|1115.667 5359.489
111 4455A GREENVIEW DR NE,961.891 4889.045|956.172 4940.595|913.195 4969.406|898.718 4966.326|856.334 4953.394|852.615 4947.545|867.421 4843.667|890.553 4830.901
