ADDRESS,POINTS
30 COUNTRY VILLAGE CV NE,818.733 12162.984|813.329 12162.594|807.911 12162.517|802.501 12162.739|797.111 12163.273|791.756 12164.118|786.465 12165.263|781.243 12166.709|776.119 12168.443|771.093 12170.478|766.199 12172.780|761.446 12175.371|756.846 12178.229|752.414 12181.342|748.171 12184.700|744.130 12188.292|740.292 12192.117|718.999 12123.031|687.256 12020.109|686.165 12016.584|691.352 12012.626|696.357 12008.434|701.174 12004.031|705.794 11999.427|710.198 11994.612|714.386 11989.609|718.349 11984.438|722.075 11979.078|722.921 11978.022|723.949 11977.121|725.123 11976.432|726.402 11975.965|727.745 11975.731|729.108 11975.754|730.450 11976.021|731.715 11976.521|770.729 11996.347|774.448 11998.337|778.076 12000.483|781.606 12002.774|785.046 12005.220|788.373 12007.800|791.582 12010.524|794.678 12013.382|797.649 12016.373|800.494 12019.476|803.200 12022.711|805.772 12026.047|808.191 12029.483|810.470 12033.030|812.595 12036.666|814.559 12040.391|816.363 12044.194|817.356 12046.974|817.873 12049.876|817.908 12052.823|817.467 12055.736|817.055 12058.194|816.985 12060.673|817.258 12063.153|817.873 12065.566|818.817 12067.868|820.075 12070.014|821.613 12071.971|823.409 12073.705|825.430 12075.162|827.632 12076.329|829.973 12077.186|832.413 12077.708|834.902 12077.897|837.390 12077.731|839.830 12077.230|842.179 12076.396|892.238 12161.360|883.101 12162.550|873.929 12163.462|864.737 12164.085|855.531 12164.440|846.324 12164.496|837.111 12164.274|827.911 12163.773
303V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
304V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
305V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
306V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
307V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
308V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
309V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
310V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
311V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
312V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
313V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
314V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
315V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
316V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
317V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
318V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
319V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
320V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
321V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
322V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
323V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
324V 162 COUNTRY VILLAGE CI NE,1141.553 12171.257|1169.557 12186.323|1170.458 12186.802|1172.640 12187.980|1173.548 12188.447|1172.178 12191.094|1170.507 12194.574|1168.970 12198.121|1167.564 12201.724|1166.299 12205.371|1160.833 12222.173|1160.308 12223.985|1159.917 12225.820|1159.651 12227.688|1159.518 12229.567|1159.511 12231.446|1159.644 12233.326|1159.903 12235.194|1160.294 12237.040|1161.392 12240.453|1158.379 12242.332|1157.442 12242.955|1153.814 12245.535|1150.333 12248.304|1147.005 12251.250|1143.839 12254.375|1142.958 12255.298|1138.442 12251.217|1101.651 12217.958|1099.554 12217.669|1087.167 12206.472|1104.524 12187.280|1107.810 12183.477|1110.921 12179.529|1113.843 12175.449|1116.576 12171.234
101 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
102 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
103 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
104 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
105 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
106 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
107 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
108 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
109 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
110 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
111 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
112 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
114 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
115 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
201 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
202 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
203 156 COUNTRY VILLAGE CI NE,1142.958 12255.298|1139.498 12258.889|1121.728 12277.381|1102.854 12298.541|1096.996 12305.113|1086.041 12295.206|1083.742 12292.959|1081.637 12290.524|1079.939 12288.534|1078.121 12286.644|1076.199 12284.876|1074.165 12283.219|1072.040 12281.695|1069.824 12280.305|1067.524 12279.049|1065.154 12277.937|1057.402 12274.579|1053.466 12272.655|1049.719 12270.387|1046.196 12267.774|1042.924 12264.860|1038.394 12260.435|1087.167 12206.472|1099.554 12217.669|1101.651 12217.958|1138.442 12251.217
