ADDRESS,POINTS
510 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
611 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
612 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
613 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
614 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
615 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
617 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
618 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
608 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
609 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
610 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
711 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
712 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
713 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
714 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
718 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
708 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
709 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
710 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
811 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
812 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
813 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
814 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
818 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
808 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
809 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
810 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
912 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
913 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
908 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
909 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
910 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
1012 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
1013 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
1008 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
1009 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
1010 8604 48 AV NW,-9768.422 5420.146|-9770.889 5417.321|-9775.664 5415.587|-9780.229 5414.386|-9785.479 5414.386|-9790.610 5414.319|-9795.237 5412.896|-9799.942 5411.984|-9804.856 5411.739|-9810.127 5411.239|-9810.183 5411.228|-9810.218 5331.023|-9785.856 5331.012|-9784.416 5331.078|-9782.990 5331.290|-9781.592 5331.634|-9780.236 5332.113|-9778.928 5332.713|-9777.684 5333.436|-9776.517 5334.281|-9775.433 5335.237|-9774.448 5336.282|-9773.574 5337.428|-9772.805 5338.640|-9772.162 5339.930|-9771.644 5341.264|-9771.253 5342.654|-9771.001 5344.066|-9770.889 5345.500
