ADDRESS,POINTS
325 10 ST NW,-1024.223 770.007|-1024.314 779.147|-1024.398 788.276|-1024.481 797.417|-1024.565 806.557|-1024.656 815.686|-1062.649 815.608|-1062.566 806.468|-1062.475 797.339|-1062.391 788.199|-1062.300 779.058|-1062.216 769.929
117V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
118V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
119V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
120V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
121V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
122V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
123V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
124V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
125V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
126V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
127V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
128V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
129V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
130V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
131V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
132V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
133V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
134V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
135V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
136V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
137V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
138V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
139V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
140V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
141V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
142V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
143V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
144V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
145V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
146V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
147V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
148V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
149V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
150V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
151V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
152V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
153V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
154V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
155V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
156V 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
157S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
158S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
159S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
160S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
161S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
162S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
163S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
164S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
165S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
166S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
167S 468 14 ST NW,-1613.702 922.344|-1580.895 922.655|-1581.007 968.345|-1581.070 995.766|-1582.496 995.755|-1582.496 997.000|-1576.568 1010.233|-1587.809 1015.803|-1593.688 1018.717|-1596.212 1019.829|-1598.819 1020.729|-1601.496 1021.385|-1604.216 1021.819|-1605.579 1021.886|-1606.935 1021.797|-1608.270 1021.530|-1609.556 1021.096|-1610.787 1020.507|-1611.933 1019.773|-1612.975 1018.906|-1613.904 1017.916|-1613.904 1015.570|-1613.863 995.477|-1613.800 968.056
