ADDRESS,POINTS
634V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
635V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
636V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
637V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
638V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
639V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
640V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
641V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
642V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
643V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
644V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
645V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
646V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
647V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
648V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
649V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
650V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
651V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
652V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
653V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
654V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
655V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
656V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
657V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
658V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
659V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
660V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
661V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
662V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
663V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
664V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
666V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
667V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
668V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
669V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
670V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
671V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
672V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
673V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
674V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
675V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
677V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
678V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
680V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
681V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
682V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
683V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
684V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
686V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
687V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
688V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
124 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
123 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
119 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
118 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
117 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
116 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
115 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
114 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
112 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
111 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
110 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
109 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
108 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
107 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
106 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
105 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
104 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
103 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
102 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
101 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
127 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
126 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
676V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
689V 450 ROCKY VISTA GD NW,-11874.100 10094.336|-11852.954 10123.524|-11852.982 10196.424|-11863.978 10197.936|-11874.904 10199.848|-11885.753 10202.172|-11896.512 10204.897|-11923.600 10212.291|-11933.806 10183.936|-11934.009 10183.369|-11947.004 10147.231
