ADDRESS,POINTS
404 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
406 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
408 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
410 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
412 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
53V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
54V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
55V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
56V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
57V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
58V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
59V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
60V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
61V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
62V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
63V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
64V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
65V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
66V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
67V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
68V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
69V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
70V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
71V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
72V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
73V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
74V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
75V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
76V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
77V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
78V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
79V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
80V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
81V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
82V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
83V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
84V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
85V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
86V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
87V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
88V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
89V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
90V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
91V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
92V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
93V 1702 17 AV SW,-2009.041 -1090.873|-2016.332 -1084.580|-2023.917 -1078.642|-2028.034 -1075.662|-2032.236 -1072.782|-2036.500 -1070.024|-2040.834 -1067.367|-2045.238 -1064.820|-2049.705 -1062.396|-2054.235 -1060.083|-2058.820 -1057.893|-2062.057 -1056.425|-2063.902 -1055.625|-2062.211 -1084.902|-2077.436 -1086.926|-2077.436 -1088.750|-2077.436 -1089.583|-2077.436 -1090.573|-2077.429 -1117.071|-2077.429 -1122.364|-2073.137 -1122.364|-2062.190 -1122.364|-2024.224 -1122.353|-2009.034 -1122.342
