ADDRESS,POINTS
1833 13 AV NW,-2298.880 1797.070|-2314.085 1797.048|-2329.282 1797.037|-2329.324 1760.498|-2314.127 1760.509|-2298.929 1760.532
345V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
344V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
343V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
342V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
341V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
332V 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
205 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
206 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
207 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
208 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
209 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
301 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
302 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
303 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
304 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
305 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
306 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
307 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
308 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
309 1726 14 AV NW,-2104.098 1958.547|-2110.228 1958.536|-2110.221 1957.091|-2115.457 1957.080|-2115.457 1956.290|-2115.450 1952.543|-2115.443 1944.693|-2113.647 1944.693|-2110.655 1944.704|-2109.557 1944.704|-2109.557 1943.859|-2104.077 1943.870|-2104.077 1944.704|-2104.084 1952.554
210V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
211V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
212V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
213V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
214V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
215V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
216V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
217V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
218V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
219V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
220V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
221V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
222V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
223V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
224V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
225V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
226V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
227V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
228V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
229V 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
504 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
505 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
506 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
507 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
508 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
509 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
510 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
501 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
502 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
503 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
604 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
605 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
606 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
607 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
608 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
609 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
610 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
601 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
602 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
603 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
704 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
705 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
706 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
707 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
708 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
709 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
710 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
701 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
702 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
703 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
804 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
805 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
806 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
807 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
808 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
809 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
810 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
801 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
802 1718 14 AV NW,-2032.298 1958.236|-2038.429 1958.247|-2038.429 1956.791|-2043.665 1956.791|-2043.658 1952.243|-2043.651 1944.392|-2043.644 1942.313|-2041.847 1942.313|-2038.863 1942.324|-2037.667 1942.324|-2037.667 1943.547|-2032.278 1943.558|-2032.285 1944.415|-2032.291 1952.254|-2032.298 1957.469
