ADDRESS,POINTS
12840 SHAGANAPPI TR NW,-5325.988 13204.180|-5332.803 13204.825|-5339.654 13204.847|-5346.477 13204.235|-5353.216 13203.012|-5359.815 13201.166|-5365.470 13199.554|-5371.230 13198.386|-5377.067 13197.675|-5382.939 13197.430|-5405.532 13197.341|-5419.136 13197.363|-5439.128 13197.274|-5479.589 13151.284|-5466.140 13139.464|-5452.187 13128.245|-5437.758 13117.637|-5422.890 13107.674|-5407.601 13098.344|-5406.560 13097.855|-5405.448 13097.533|-5404.302 13097.388|-5403.148 13097.421|-5402.009 13097.622|-5400.919 13098.011|-5399.898 13098.556|-5398.975 13099.256|-5398.178 13100.090|-5392.131 13107.284|-5383.289 13117.648|-5369.804 13132.804|-5353.719 13149.905|-5337.123 13166.518|-5320.039 13182.619|-5319.375 13183.331|-5318.843 13184.142|-5318.438 13185.032|-5318.186 13185.966|-5318.088 13186.933|-5318.151 13187.901|-5318.368 13188.846|-5318.731 13189.747|-5319.235 13190.569|-5319.871 13191.314|-5320.612 13191.937|-5321.255 13192.393|-5324.610 13196.985|-5327.742 13198.031
92V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
93V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
94V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
95V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
96V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
97V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
98V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
99V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
100V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
101V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
102V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
103V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
104V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
105V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
106V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
107V 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
2101 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
2102 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
2103 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
2104 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
2105 450 KINCORA GLEN RD NW,-5191.610 13166.251|-5194.294 13166.851|-5200.648 13167.997|-5202.843 13166.996|-5205.157 13166.329|-5207.548 13166.018|-5209.960 13166.062|-5212.336 13166.451|-5214.482 13167.163|-5216.510 13168.152|-5218.642 13169.231|-5220.893 13169.998|-5223.228 13170.465|-5225.604 13170.621|-5237.118 13170.977|-5248.589 13172.044|-5259.970 13173.812|-5262.954 13174.146|-5265.576 13174.246|-5270.232 13174.035|-5274.796 13173.067|-5279.137 13171.355|-5283.003 13169.854|-5287.065 13169.020|-5288.575 13168.886|-5292.098 13168.631|-5293.734 13168.408|-5294.530 13168.208|-5295.292 13167.908|-5295.998 13167.496|-5296.642 13166.985|-5306.365 13158.301|-5319.256 13146.014|-5331.853 13133.437|-5344.149 13120.561|-5349.769 13114.490|-5362.827 13099.890|-5364.323 13097.822|-5365.449 13095.542|-5366.176 13093.096|-5366.483 13090.561|-5366.358 13088.014|-5365.805 13085.535|-5364.848 13083.166|-5363.505 13081.009|-5361.814 13079.096|-5359.828 13077.495|-5346.987 13068.967|-5301.025 13049.074|-5284.233 13041.401|-5266.513 13075.939|-5262.165 13079.419|-5237.390 13099.223|-5235.517 13100.724|-5204.947 13125.165|-5199.921 13140.821
