ADDRESS,POINTS
342 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
344 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
346 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
345 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
343 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
341 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
339 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
337 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
335 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
327 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
325 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
323 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
321 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
319 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
317 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
309 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
307 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
305 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
401 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
402 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
404 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
406 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
408 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
410 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
416 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
418 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
420 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
422 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
424 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
426 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
428 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
434 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
436 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
438 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
228V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
440 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
442 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
444 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
446 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
445 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
443 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
441 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
439 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
437 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
435 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
427 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
425 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
423 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
421 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
419 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
417 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
409 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
407 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
405 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
148V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
149V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
150V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
151V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
152V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
153V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
154V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
155V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
156V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
157V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
158V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
159V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
160V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
161V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
162V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
163V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
164V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
165V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
166V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
167V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
168V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
169V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
170V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
171V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
172V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
173V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
174V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
175V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
176V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
177V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
178V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
179V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
180V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
181V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
182V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
183V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
184V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
185V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
186V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
187V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
188V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
189V 60 ROYAL OAK PZ NW,-9959.989 11330.456|-9960.268 11332.602|-9960.933 11334.659|-9968.776 11353.129|-10005.616 11409.816|-10011.334 11406.091|-10063.811 11406.191|-10063.902 11357.054|-10063.951 11330.645
