ADDRESS,POINTS
464V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
463V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
462V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
461V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
460V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
459V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
458V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
457V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
456V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
455V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
454V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
453V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
452V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
451V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
450V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
449V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
448V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
447V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
446V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
445V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
444V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
443V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
442V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
441V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
440V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
478V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
477V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
338V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
337V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
336V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
335V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
334V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
333V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
332V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
331V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
330V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
401V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
400V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
399V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
398V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
397V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
396V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
395V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
394V 35 RICHARD CO SW,-4293.082 -4498.131|-4293.117 -4482.163|-4293.173 -4454.320|-4297.723 -4454.331|-4395.387 -4454.509|-4372.759 -4567.372|-4309.439 -4567.316|-4310.076 -4565.214|-4310.467 -4563.046|-4310.607 -4560.856|-4310.495 -4558.654|-4310.138 -4556.486|-4309.530 -4554.373|-4308.684 -4552.349|-4307.608 -4550.426|-4306.322 -4548.646|-4304.840 -4547.023|-4303.183 -4545.577|-4301.372 -4544.332|-4299.436 -4543.298|-4297.388 -4542.497|-4295.263 -4541.941|-4293.089 -4541.630|-4292.998 -4541.485|-4293.068 -4507.382
