ADDRESS,POINTS
206V 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
205V 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
204V 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
253V 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
252V 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
251V 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
250V 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
249V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
248V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
247V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
246V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
245V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
244V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
243V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
242V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
241V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
240V 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
110 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
109 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
108 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
107 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
129 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
130 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
131 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
132 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
133 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
134 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
135 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
136 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
137 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
138 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
139 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
140 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
141 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
142 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
143 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
144 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
123 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
124 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
125 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
126 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
127 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
105 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
104 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
204 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
303 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
302 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
301 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
322 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
321 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
320 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
319 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
318 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
317 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
316 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
315 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
314 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
213 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
212 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
211 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
210 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
209 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
208 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
207 5115 RICHARD RD SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
229 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
230 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
231 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
232 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
233 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
234 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
235 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
236 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
237 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
239 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
240 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
241 22 RICHARD PL SW,-4085.695 -4469.153|-4091.875 -4461.425|-4097.859 -4453.942|-4196.033 -4454.142|-4196.012 -4464.294|-4195.921 -4514.143|-4195.872 -4540.863|-4201.835 -4546.867|-4195.858 -4546.867|-4181.115 -4546.856|-4166.722 -4532.356|-4166.673 -4532.356|-4079.676 -4532.312|-4079.683 -4532.267
