ADDRESS,POINTS
360 FALSHIRE DR NE,9402.256 6669.732|9414.111 6671.344|9426.023 6672.490|9437.970 6673.179|9449.931 6673.412|9511.691 6673.390|9516.186 6677.894|9516.221 6802.799|9358.209 6802.665|9358.237 6763.391
44 1515 FALCONRIDGE DR NE,9357.691 5786.978|9361.732 5788.646|9365.849 5790.102|9370.043 5791.348|9374.294 5792.359|9378.593 5793.160|9382.927 5793.727|9387.289 5794.072|9391.658 5794.183|9508.623 5794.161|9508.651 5916.008|9508.504 5917.487|9508.070 5918.910|9507.371 5920.234|9506.428 5921.379|9505.274 5922.324|9503.960 5923.036|9502.534 5923.469|9501.045 5923.614|9437.460 5923.636|9431.098 5923.547|9424.744 5923.303|9418.397 5922.891|9412.063 5922.302|9405.744 5921.557|9399.445 5920.645|9393.182 5919.566|9386.939 5918.332|9380.739 5916.931|9374.573 5915.363|9368.450 5913.640|9362.375 5911.761|9356.356 5909.715|9350.386 5907.513|9344.479 5905.156|9338.635 5902.654|9294.721 5883.117|9340.711 5779.416
43 1515 FALCONRIDGE DR NE,9357.691 5786.978|9361.732 5788.646|9365.849 5790.102|9370.043 5791.348|9374.294 5792.359|9378.593 5793.160|9382.927 5793.727|9387.289 5794.072|9391.658 5794.183|9508.623 5794.161|9508.651 5916.008|9508.504 5917.487|9508.070 5918.910|9507.371 5920.234|9506.428 5921.379|9505.274 5922.324|9503.960 5923.036|9502.534 5923.469|9501.045 5923.614|9437.460 5923.636|9431.098 5923.547|9424.744 5923.303|9418.397 5922.891|9412.063 5922.302|9405.744 5921.557|9399.445 5920.645|9393.182 5919.566|9386.939 5918.332|9380.739 5916.931|9374.573 5915.363|9368.450 5913.640|9362.375 5911.761|9356.356 5909.715|9350.386 5907.513|9344.479 5905.156|9338.635 5902.654|9294.721 5883.117|9340.711 5779.416
42 1515 FALCONRIDGE DR NE,9357.691 5786.978|9361.732 5788.646|9365.849 5790.102|9370.043 5791.348|9374.294 5792.359|9378.593 5793.160|9382.927 5793.727|9387.289 5794.072|9391.658 5794.183|9508.623 5794.161|9508.651 5916.008|9508.504 5917.487|9508.070 5918.910|9507.371 5920.234|9506.428 5921.379|9505.274 5922.324|9503.960 5923.036|9502.534 5923.469|9501.045 5923.614|9437.460 5923.636|9431.098 5923.547|9424.744 5923.303|9418.397 5922.891|9412.063 5922.302|9405.744 5921.557|9399.445 5920.645|9393.182 5919.566|9386.939 5918.332|9380.739 5916.931|9374.573 5915.363|9368.450 5913.640|9362.375 5911.761|9356.356 5909.715|9350.386 5907.513|9344.479 5905.156|9338.635 5902.654|9294.721 5883.117|9340.711 5779.416
41 1515 FALCONRIDGE DR NE,9357.691 5786.978|9361.732 5788.646|9365.849 5790.102|9370.043 5791.348|9374.294 5792.359|9378.593 5793.160|9382.927 5793.727|9387.289 5794.072|9391.658 5794.183|9508.623 5794.161|9508.651 5916.008|9508.504 5917.487|9508.070 5918.910|9507.371 5920.234|9506.428 5921.379|9505.274 5922.324|9503.960 5923.036|9502.534 5923.469|9501.045 5923.614|9437.460 5923.636|9431.098 5923.547|9424.744 5923.303|9418.397 5922.891|9412.063 5922.302|9405.744 5921.557|9399.445 5920.645|9393.182 5919.566|9386.939 5918.332|9380.739 5916.931|9374.573 5915.363|9368.450 5913.640|9362.375 5911.761|9356.356 5909.715|9350.386 5907.513|9344.479 5905.156|9338.635 5902.654|9294.721 5883.117|9340.711 5779.416
15 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
17 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
19 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
21 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
23 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
25 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
27 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
29 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
31 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
33 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
35 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
37 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
39 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
41 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
43 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
45 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
47 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
49 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
51 FALSHIRE TC NE,8606.362 6418.876|8609.997 6414.762|8613.856 6410.859|8617.917 6407.167|8622.174 6403.709|8626.620 6400.473|8631.234 6397.504|8636.001 6394.780|8640.916 6392.323|8645.949 6390.132|8651.101 6388.231|8656.351 6386.607|8661.677 6385.273|8667.067 6384.228|8672.513 6383.483|8677.986 6383.038|8683.474 6382.893|8689.618 6382.893|8689.576 6559.193|8689.576 6696.852|8689.576 6707.850|8689.569 6766.516|8686.738 6753.084|8684.131 6741.664|8681.230 6730.300|8678.049 6719.025|8674.575 6707.827|8672.694 6702.156|8670.842 6696.830|8668.221 6689.803|8665.431 6682.842|8662.467 6675.948|8659.343 6669.120|8656.057 6662.382|8652.604 6655.721|8648.990 6649.139|8645.215 6642.656|8641.286 6636.262|8637.204 6629.969|8632.975 6623.775|8628.591 6617.682|8624.062 6611.699|8619.385 6605.828|8614.569 6600.068|8609.619 6594.431|8602.405 6586.625|8594.995 6579.008|8587.383 6571.591|8579.581 6564.375|8529.928 6519.708|8528.740 6518.585|8527.810 6517.239|8527.460 6516.183|8527.258 6515.093|8527.216 6513.981|8527.334 6512.869|8527.607 6511.791|8528.033 6510.768|8528.607 6509.811|8529.306 6508.944|8552.745 6482.913
