ADDRESS,POINTS
528 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
527 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
524 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
523 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
531 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
532 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
535 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
536 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
538 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
537 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
534 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
533 10120 BROOKPARK BV SW,-2556.556 -9805.820|-2556.997 -9658.998|-2636.360 -9659.243|-2637.849 -9659.388|-2639.275 -9659.832|-2640.589 -9660.533|-2641.742 -9661.489|-2642.679 -9662.657|-2643.378 -9663.980|-2643.804 -9665.403|-2643.937 -9666.893|-2643.860 -9688.487|-2643.979 -9693.947|-2644.364 -9699.407|-2645.021 -9704.833|-2645.937 -9710.226|-2647.125 -9715.563|-2648.572 -9720.834|-2650.271 -9726.038|-2652.228 -9731.142|-2654.430 -9736.145|-2656.884 -9741.027|-2659.568 -9745.786|-2662.483 -9750.412|-2665.622 -9754.893|-2668.977 -9759.196|-2672.542 -9763.344|-2676.303 -9767.302|-2682.741 -9773.763|-2650.599 -9806.120
1 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
2 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
3 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
4 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
5 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
6 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
7 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
8 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
9 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
10 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
11 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
12 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
13 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
14 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
15 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
16 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
17 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
18 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
19 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
20 10001 BROOKPARK BV SW,-2753.842 -9802.017|-2697.694 -9745.753|-2694.968 -9742.873|-2692.381 -9739.871|-2689.949 -9736.735|-2687.677 -9733.499|-2685.559 -9730.141|-2683.615 -9726.683|-2681.840 -9723.147|-2680.246 -9719.511|-2678.827 -9715.808|-2677.589 -9712.038|-2676.541 -9708.213|-2675.688 -9704.344|-2675.017 -9700.430|-2674.542 -9696.493|-2674.262 -9692.546|-2674.178 -9688.576|-2674.206 -9678.035|-2674.444 -9675.400|-2675.136 -9672.842|-2676.254 -9670.440|-2677.778 -9668.272|-2679.652 -9666.393|-2681.819 -9664.881|-2684.223 -9663.758|-2686.775 -9663.079|-2707.614 -9659.454|-2841.020 -9659.855|-2840.908 -9698.606|-2840.866 -9714.362|-2839.489 -9715.752|-2827.493 -9727.828|-2815.505 -9739.904|-2803.516 -9751.980|-2791.527 -9764.055|-2779.532 -9776.131|-2767.543 -9788.207
